Id,FriendlyName,Category,Priority
5bf3f59f0db834001a6fa060,Izhmash Rearsight for RPK-16,Attachments,1 Low
5beec91a0db834001961942d,Izhmash regual dust cover for RPK-16,Attachments,1 Low
5beec8b20db834001961942a,Izhmash RPK-16 buffer tube,Attachments,1 Low
5beecbb80db834001d2c465e,Izhmash RPK-16 rail,Attachments,1 Low
5beec3e30db8340019619424,Izhmash RPK-16 regular handguard,Attachments,2 Medium
59ff3b6a86f77477562ff5ed,Izhmash shoulder piece for AKMS (6P4 Sb.1-19),Attachments,1 Low
5abcd472d8ce8700166032ae,Izhmash shoulder piece for AKMSN (6P4 Sb.1-19),Attachments,2 Medium
57616ca52459773c69055192,Izhmash SOK-12 AK type stock,Attachments,1 Low
57a9b9ce2459770ee926038d,IzhMash SOK-12 rear sight,Attachments,1 Low
57616c112459773cce774d66,Izhmash SOK-12 Sb.0-2 dust cover,Attachments,1 Low
56ea8222d2720b69698b4567,Izhmash SV-98 bipod,Attachments,1 Low
56083e1b4bdc2dc8488b4572,Izhmash SV-98 Rearsight,Attachments,1 Low
5c471bd12e221602b4129c3a,Izhmash SVDS dust cover,Attachments,1 Low
5c471be12e221602b66cd9ac,Izhmash SVDS pistol grip,Attachments,1 Low
59985a8086f77414ec448d1a,Izhmash Vityaz receiver cover,Attachments,1 Low
59985a6c86f77414ec448d17,Izhmash Vityaz-SN receiver cover,Attachments,1 Low
59d6514b86f774171a068a08,Izhmash wooden AFK stock (6P1 Sb.5),Attachments,1 Low
5649b1c04bdc2d16268b457c,Izhmash wooden AK-74 stock (6P20 Sb.5),Attachments,1 Low
55d45d3f4bdc2d972f8b456c,Izhmekh MP-133 Beechwood forestock,Attachments,1 Low
56deed6ed2720b4c698b4583,Izhmekh MP-153 Polymer stock,Attachments,1 Low
578f8778245977358849a9b5,Jacket,Lootable,3 High
59387ac686f77401442ddd61,Jacket,Lootable,1 Low
5914944186f774189e5e76c2,Jacket,Lootable,3 High
5937ef2b86f77408a47244b3,Jacket,Lootable,1 Low
59ef13ca86f77445fd0e2483,Pumpkin Helm,Helmet,3 High
5bc9b156d4351e00367fbce9,Mayo,Food,2 Medium
5bd071d786f7747e707b93a3,Jason mask,Vanity,1 Low
57864a3d24597754843f8721,Jewelry,Parent Element,-1 Blacklist
5d00ec68d7ad1a04a067e5be,JP Enterprises Gas System-5b,Attachments,2 Medium
5a34fbadc4a28200741e230a,JP Enterprises Gas System-6,Attachments,2 Medium
5addbb825acfc408fb139400,JP Enterprises tactical compensator 7.62x51 muzzlebrake & compensator for M14,Attachments,2 Medium
5cc6ea85e4a949000e1ea3c3,K&M The Handler charge handle for P90,Attachments,1 Low
5ac4c50d5acfc40019262e87,K1S Visor,Attachments,1 Low
5df8e085bb49d91fb446d6a8,KAC Ambidextrous Charging Handle for AR-10,Attachments,1 Low
5df8e053bb49d91fb446d6a6,KAC Charging Handle for SR-25,Attachments,1 Low
5dfa3d950dee1b22f862eae0,KAC Folding micro sight Frontsight,Attachments,1 Low
5dfa3d7ac41b2312ea33362a,KAC Folding micro sight Rear,Attachments,1 Low
5c17804b2e2216152006c02f,KAC Folding sight Frontsight,Attachments,1 Low
5c1780312e221602b66cc189,KAC Folding sight Rear,Attachments,1 Low
5d123b70d7ad1a0ee35e0754,KAC long panel for URX 3/3.1,Attachments,1 Low
5d124c0ed7ad1a10d168dd9b,KAC long panel for URX 3/3.1 FDE,Attachments,1 Low
5dfa3d45dfc58d14537c20b0,KAC Low Profile Gas Block,Attachments,1 Low
5dfa3d2b0dee1b22f862eade,KAC PRS QDC 7.62x51 Sound Suppressor,Attachments,3 High
56ea8180d2720bf2698b456a,KAC QD Compensator 5.56x45,Attachments,1 Low
5dfa3cd1b33c0951220c079b,KAC QDC Flash supressor kit 7.62x51 flash hider,Attachments,1 Low
57da93632459771cb65bf83f,KAC QDSS NT-4 Black 5.56x45 silencer,Attachments,2 Medium
57dbb57e2459774673234890,KAC QDSS NT-4 FDE 5.56x45 silencer,Attachments,2 Medium
5d123a3cd7ad1a004e476058,KAC short panel for URX 3/3.1,Attachments,1 Low
5d124c01d7ad1a115c7d59fb,KAC short panel for URX 3/3.1 FDE,Attachments,1 Low
5df8f535bb49d91fb446d6b0,KAC Steel 10 7.62x51 10 rnd,Attachments,1 Low
5df8f541c41b2312ea3335e3,KAC Steel 20 7.62x51 20 rnd,Attachments,1 Low
5d123b7dd7ad1a004f01b262,KAC stopper panel for URX 3/3.1,Attachments,1 Low
5d124c1ad7ad1a12227c53a7,KAC stopper panel for URX 3/3.1 FD,Attachments,1 Low
5d133067d7ad1a33013f95b4,KAC URX 3 inch guide,Attachments,1 Low
5c87ca002e221600114cb150,KAC Vertical pistol grip,Attachments,1 Low
57dc2fa62459775949412633,AKS-74U,Weapons AR,1 Low
5839a40f24597726f856b511,AKS-74UB,Weapons AR,1 Low
583990e32459771419544dd2,AKS-74UN,Weapons AR,1 Low
5e2af29386f7746d4159f077,KEK,Barter Items,3 High
543be5e94bdc2df1348b4568,Key,Parent Element,-1 Blacklist
5d95d6fa86f77424484aa5e9,RB-PSP2 key,Keys,5 Super
5ad5db3786f7743568421cce,EMERCOM key,Keys,3 High
5ad7247386f7747487619dc3,Goshan Cash key,Keys,4 Ultra
5d8e15b686f774445103b190,HEP key,Keys,4 Ultra
5ad7242b86f7740a6a3abd43,IDEA Cash key,Keys,3 High
5addaffe86f77470b455f900,KIBA2 key,Keys,4 Ultra
5ad5d7d286f77450166e0a89,KIBA key,Keys,4 Ultra
5ad5ccd186f774446d5706e9,OLI Admin key,Keys,3 High
5ad7217186f7746744498875,OLI Cash key,Keys,3 High
5ad5cfbd86f7742c825d6104,OLI Logi. key,Keys,3 High
5ad5d64486f774079b080af8,Key to pharmacy,Keys,3 High
5a0f075686f7745bcc42ee12,Key to store safe,Keys,3 High
5ad5d20586f77449be26d877,OLI util. key,Keys,3 High
5ad5d49886f77455f9731921,Key to utility room of power substation,Keys,1 Low
591afe0186f77431bd616a11,Key ZB-014,Keys,1 Low
5c164d2286f774194c5e69fa,Keycard,Parent Element,-1 Blacklist
5c99f98d86f7745c314214b3,KeyMechanical,Parent Element,-1 Blacklist
59fafd4b86f7745ca07e1232,Keytool,Container,4 Ultra
5cf54404d7f00c108840b2ef,MG-47,Attachments,2 Medium
5e2192a498a36665e8337386,MG-47 Red,Attachments,3 High
55d48a634bdc2d8b2f8b456a,Kiba Arms International SPRM mount for pump-action shotguns,Attachments,1 Low
57cd379a24597778e7682ecf,Tomahawk,Weapons M,1 Low
5a01ad4786f77450561fda02,Kiba Arms VDM CS gas tube,Attachments,2 Medium
5aa2b9ede5b5b000137b758b,Kinda cowboy hat,Vanity,1 Low
5b46238386f7741a693bcf9c,Kiver face shield,Attachments,1 Low
5645bc214bdc2d363b8b4571,Kiver-M Helm,Helmet,1 Low
5d0a3a58d7ad1a669c15ca14,KMZ 1P59 3-10x riflescope,Attachments,1 Low
5d0a29ead7ad1a0026013f27,KMZ 1P59 Dovetail mount,Attachments,1 Low
5d0a3e8cd7ad1a6f6a3d35bd,KMZ 1P69 3-10x riflescope,Attachments,1 Low
5d0a29fed7ad1a002769ad08,KMZ 1P69 Weaver mount,Attachments,1 Low
5447e1d04bdc2dff2f8b4567,Knife,Parent Element,-1 Blacklist
5910959486f7747d96753485,Knife repair and sharpening kit,Unknown,1 Low
5df8ce05b11454561e39243b,SR-25,Weapons DMR,4 Ultra
55d459824bdc2d892f8b4573,Knight's Armament KAC RIS handguard for AR-15 and compatibles,Attachments,1 Low
5b3f7bf05acfc433000ecf6b,Kochetov Mount for Mosin rifle,Attachments,1 Low
59e7711e86f7746cae05fbe1,Riot Helm,Helmet,1 Low
5bd073c986f7747f627e796c,Kotton beanie,Vanity,2 Medium
59fb375986f7741b681b81a6,Krebs Custom UFM keymod System handguard for AKM,Attachments,1 Low
5c064c400db834001d23f468,La Rue Tactical picatinny riser QD LT-101 mount,Attachments,1 Low
5c06595c0db834001a66af6c,LA-5 tactical device,Attachments,2 Medium
5c1d0f4986f7744bb01837fa,BLACK KEYCARD,Keys,4 Ultra
5c1d0c5f86f7744bb2683cf0,BLUE KEYCARD,Keys,5 Super
5c1d0dc586f7744baf2e7b79,GREEN KEYCARD,Keys,5 Super
5c1f79a086f7746ed066fb8f,Labs arsenal storage room key,Keys,3 High
5c1e2a1e86f77431ea0ea84c,Labs Mger office key,Keys,4 Ultra
5c1e2d1f86f77431e9280bee,Labs weap.test key,Keys,3 High
5c1d0efb86f7744baf2e7b7b,RED MOTHERFUCKING KEYCARD,Keys,5 Super
5c1e495a86f7743109743dfb,VIOLET KEYCARD,Keys,5 Super
5c1d0d6d86f7744bb2683e1f,Yellow keycard,Keys,3 High
5c59529a2e221602b177d160,Lancer OEM 14 inch M-LOK foregrip for MPX,Attachments,1 Low
5cf78720d7f00c06595bc93e,"Lantac ""Blast mitigation device"" 7.62x51",Attachments,2 Medium
5c878e9d2e2216000f201903,Lantac Dragon 7.62x51 muzzlebrake,Attachments,2 Medium
5c878ebb2e2216001219d48a,Lantac Drakon 7.62x39 muzzlebrake & compensator for AK,Attachments,2 Medium
5b07dd285acfc4001754240d,LAS/TAC 2 tactical flashlight,Attachments,2 Medium
55818b0e4bdc2dde698b456e,Laser designator,Parent Element,-1 Blacklist
5e4abb5086f77406975c9342,Slick,Armor Vest,3 High
5e4abc6786f77406812bd572,SFMP,Backpack,4 Ultra
544fb5454bdc2df8738b456a,Multitool,Special,3 High
5c0530ee86f774697952d952,LEDX,Barter Items,5 Super
5ae35b315acfc4001714e8b0,LEO stock adapter for M870,Attachments,1 Low
58d268fc86f774111273f8c2,Leupold DeltaPoint Reflex Sight,Attachments,2 Medium
544a3a774bdc2d3a388b4567,HAMR Scope,Attachments,3 High
5a37cb10c4a282329a73b4e7,Leupold Mark 4 LR 6.5-20x50 riflescope,Attachments,2 Medium
5b432b2f5acfc4771e1c6622,Light armored Shattered mask,Vanity,1 Low
5d1b392c86f77425243e98fe,Light bulb,Barter Items,1 Low
5d4405aaa4b9361e6a4e6bd3,Lightweight upper 5.56x45 for TX15 rifle,Attachments,1 Low
5ae30c9a5acfc408fb139a03,LMT Sopmod stock,Attachments,1 Low
5888976c24597754281f93f5,LOBAEV Arms DVL-10 M2 handguard,Attachments,1 Low
58889d0c2459775bc215d981,LOBAEV Arms Stock,Attachments,1 Low
5671435f4bdc2d96058b4569,Locking container,Parent Element,-1 Blacklist
5d4405f0a4b9361e6a4e6bd9,Lone Star Ion Lite handguard for AR-15 and compatible,Attachments,1 Low
5d43021ca4b9362eab4b5e25,TX-15 DML,Weapons AR,3 High
5a7ad1fb51dfba0013379715,Lone Wolf Compensator 9 9x19,Attachments,1 Low
5d4042a986f7743185265463,Long flat screwdriver,Barter Items,1 Low
566965d44bdc2d814c8b4571,Loot Container,Parent Element,-1 Blacklist
5a33b2c9c4a282000c5a9511,Low profile mount for Trijicon RMR,Attachments,1 Low
572b7fa524597762b747ce82,Lower half-mask,Barter Items,1 Low
5d6d3be5a4b9361bc73bc763,LSHZ-2DTM Aventail,Attachments,2 Medium
5d6d3943a4b9360dbc46d0cc,LSHZ-2DTM Cover,Attachments,1 Low
5d6d3829a4b9361bc8618943,LSHZ-2DTM face shield,Attachments,2 Medium
57864e4c24597754843f8723,Lubricant,Parent Element,-1 Blacklist
5b7c710788a4506dec015957,Lucky Scav Junkbox,Container,5 Super
5b432d215acfc4771e1c6624,LZSh Helm,Helmet,2 Medium
5addcce35acfc4001a5fc635,M14 30 round 7.62x51 magazine,Attachments,1 Low
5addbffe5acfc4001714dfac,M14 DCSB,Attachments,1 Low
5abcbb20d8ce87001773e258,M14 Enlarged Military Aperture Rearsight,Attachments,2 Medium
5addc7ac5acfc400194dbd90,M14 M14ALCS(MOD. 0) stock,Attachments,1 Low
5addc7005acfc4001669f275,M14 M14ALCS(MOD. 0) stock,Attachments,1 Low
5addbfd15acfc40015621bde,M14 Mini Scout mount,Attachments,1 Low
5addbfbb5acfc400194dbcf7,M14 Ultimak M8 upper part,Attachments,3 High
5addbfef5acfc400185c2857,M14 UTG 4 point locking deluxe mount,Attachments,2 Medium
5addc7db5acfc4001669f279,M14ALCS(MOD. 0) pistol grip for M14,Attachments,1 Low
5aaf8a0be5b5b00015693243,M1A 20 round 7.62x51 magazine,Attachments,1 Low
5addbf175acfc408fb13965b,M1A Archangel stock,Attachments,1 Low
5aaf8e43e5b5b00015693246,M1A Socom 16 stock,Attachments,1 Low
5ab24ef9e5b5b00fe93c9209,M1A Socom 16 upper part,Attachments,1 Low
5bffdd7e0db834001b734a1a,M-2 Tactical Sword,Weapons M,5 Super
58d3db5386f77426186285a0,M67 grenade,Weapons T,2 Medium
5996f6fc86f7745e585b4de3,M67 Shrapnel,Ammo,1 Low
5cde739cd7f00c0010373bd3,M700 MOD X Gen.3 stock,Attachments,1 Low
5d270b3c8abbc3105335cfb8,M700 thread protection cap,Attachments,1 Low
5d270ca28abbc31ee25ee821,M700 thread protection cap (stainless),Attachments,1 Low
5cadc2e0ae9215051e1c21e7,M9A3 9x19 17-round magazine,Attachments,1 Low
5cadc55cae921500103bb3be,M9A3 9x19 pistol slide,Attachments,1 Low
5cadd919ae921500126a77f3,M9A3 Standard Frontsight,Attachments,1 Low
5cadc390ae921500126a77f1,M9A3 thread protection cap,Attachments,1 Low
5447bed64bdc2d97278b4568,Machinegun,Parent Element,-1 Blacklist
5937ee6486f77408994ba448,Machinery key,Keys,1 Low
55818a604bdc2db5418b457e,Mag shaft,Parent Element,-1 Blacklist
5448bc234bdc2d3c308b4569,Magazine,Parent Element,-1 Blacklist
5c127c4486f7745625356c13,Magazine case,Container,3 High
590a391c86f774385a33c404,Magnet,Barter Items,2 Medium
588226d124597767ad33f787,Magpul AFG grip black,Attachments,1 Low
588226dd24597767ad33f789,Magpul AFG grip FDE,Attachments,1 Low
588226e62459776e3e094af7,Magpul AFG grip FG,Attachments,1 Low
588226ef24597767af46e39c,Magpul AFG grip OD,Attachments,1 Low
5d135e83d7ad1a21b83f42d8,Magpul CTR Carbine stock,Attachments,2 Medium
5d135ecbd7ad1a21c176542e,Magpul CTR Carbine stock FDE,Attachments,1 Low
5cdeaca5d7f00c00b61c4b70,Magpul inline mount for PRO 700 chassis,Attachments,1 Low
5bc09a30d4351e00367fb7c8,Magpul MBUS Gen.2 Frontsight,Attachments,1 Low
5c18b90d2e2216152142466b,Magpul MBUS Gen.2 Frontsight FDE,Attachments,1 Low
5bc09a18d4351e003562b68e,Magpul MBUS Gen.2 Rearsight,Attachments,1 Low
5c18b9192e2216398b5a8104,Magpul MBUS Gen.2 Rearsight FDE,Attachments,1 Low
5b7be47f5acfc400170e2dd2,Magpul M-LOK 2.5 inch guide,Attachments,1 Low
5b7be4895acfc400170e2dd5,Magpul M-LOK 4.1 inch guide,Attachments,1 Low
57cffcd624597763133760c5,Magpul M-LOK AFG (Flat Dark Earth) Tactical grip,Attachments,1 Low
57cffcdd24597763f5110006,Magpul M-LOK AFG (Olive Drab) Tactical grip,Attachments,1 Low
57cffce524597763b31685d8,Magpul M-LOK AFG (Stealth Gray) Tactical grip,Attachments,1 Low
57cffb66245977632f391a99,Magpul M-LOK AFG Tactical grip,Attachments,1 Low
57cff947245977638e6f2a19,Magpul MOE AKM HAND GUARD (Black) for AK,Attachments,2 Medium
57cffd8224597763b03fc609,Magpul MOE AKM HAND GUARD (Flat Dark Earth) for AK,Attachments,2 Medium
57cffddc24597763133760c6,Magpul MOE AKM HAND GUARD (Flat Dark Earth) for AK,Attachments,2 Medium
57cffe0024597763b03fc60b,Magpul MOE AKM HAND GUARD (Plum) for AK,Attachments,2 Medium
57cffe20245977632f391a9d,MOE AKM Handguard (Grey),Attachments,2 Medium
55802f5d4bdc2dac148b458f,Magpul MOE AR-15 pistol grip,Attachments,2 Medium
5d15cf3bd7ad1a67e71518b2,Magpul MOE AR-15 pistol grip (FDE),Attachments,1 Low
5a788068c5856700137e4c8f,Magpul MOE M870 forestock,Attachments,1 Low
5b30ac585acfc433000eb79c,Magpul MOE pistol grip for AK,Attachments,2 Medium
5c78f2792e221600106f4683,Magpul MOE SL carbine length M-LOK foregrip for AR-15,Attachments,1 Low
5c78f26f2e221601da3581d1,Magpul MOE SL mid length M-LOK foregrip for AR15,Attachments,1 Low
5cdeac5cd7f00c000f261694,Magpul Pistol Grip for Pro 700 Kit,Attachments,1 Low
5d25a7b88abbc3054f3e60bc,Magpul PMAG .308 AC 10-round M700 magazine,Attachments,1 Low
5ce69cbad7f00c00b61c5098,Magpul PMAG .308 AC 5-round M700 magazine,Attachments,1 Low
59c1383d86f774290a37e0ca,Magpul PMAG D-60 5.56x45 60-round magazine,Attachments,2 Medium
5cdeac22d7f00c000f26168f,Magpul PRO 700 chassis,Attachments,1 Low
5b7d63b75acfc400170e2f8a,Magpul PRS 2polymer stock for FAL,Attachments,1 Low
5a33cae9c4a28232980eb086,Magpul PRS GEN2 FDE stock,Attachments,1 Low
5d4406a8a4b9361e4f6eb8b7,Magpul PRS GEN3 Grey stock,Attachments,1 Low
5d44069ca4b9361ebd26fc37,Magpul PRS GEN3 stock,Attachments,1 Low
58d2912286f7744e27117493,Magpul Rubber Butt-Pad for Carbine stock series,Attachments,1 Low
59fc48e086f77463b1118392,Magpul RVG grip black,Attachments,2 Medium
5c9a07572e221644f31c4b32,Magpul Zhukov-U HAND GUARD (Black) for AK,Attachments,1 Low
5c9a1c3a2e2216000e69fb6a,Magpul Zhukov-U HAND GUARD (FDE) for AK,Attachments,1 Low
5c9a1c422e221600106f69f0,Magpul Zhukov-U HAND GUARD (Plum) for AK,Attachments,2 Medium
571a28e524597720b4066567,Makeshift 7.62x25 TT silencer,Attachments,1 Low
573476d324597737da2adc13,Malboro Cigarettes,Barter Items,1 Low
567849dd4bdc2d150f8b456e,Map,Parent Element,-1 Blacklist
5780cf7f2459777de4559322,Marked key,Keys,3 High
5447b6194bdc2d67278b4567,Marksman rifle,Parent Element,-1 Blacklist
5c0919b50db834001b7ce3b9,Lv6 face shield,Attachments,3 High
5c0e842486f77443a74d2976,Lv6 face shield (Killa),Attachments,3 High
5c091a4e0db834001d5addc8,Maska 1Sch Helm,Helmet,3 High
5c0e874186f7745dc7616606,Killa Helm,Helmet,3 High
5751435d24597720a27126d1,Max energy,Food,1 Low
5c5db6ee2e221600113fba54,Maxim Defence CQB collapsing/telescoping MCX/MPX stock,Attachments,1 Low
5cf8f3b0d7f00c00217872ef,MaxRounds Powermag 20-round 12/76 magazine for SOK-12 and compatible weapons,Attachments,1 Low
5adf23995acfc400185c2aeb,MC 20-01 stock,Attachments,1 Low
5649b2314bdc2d79388b4576,ME adapter for AK,Attachments,1 Low
5c0111ab0db834001966914d,ME Cylinder muzzle adapter 12 ga,Attachments,1 Low
5909d24f86f77466f56e6855,Medbag,Lootable,2 Medium
5909d4c186f7746ad34e805a,Medcase,Lootable,2 Medium
5b4335ba86f7744d2837a264,Medical bloodset,Barter Items,2 Medium
5448f3ac4bdc2dce718b4569,Medical item,Parent Element,-1 Blacklist
57864c8c245977548867e7f1,Medical supplies,Parent Element,-1 Blacklist
5d6fe50986f77449d97f7463,Medical Supply Crate,Lootable,2 Medium
5448f39d4bdc2d0a728b4568,Medikit,Parent Element,-1 Blacklist
5b800ebc86f774394e230a90,Medium length rail for Hexagon,Attachments,1 Low
5b8403a086f7747ff856f4e2,Medium length rail for Hexagon (Anodized Red),Attachments,1 Low
543be5664bdc2dd4348b4569,Meds,Parent Element,-1 Blacklist
5aafbcd986f7745e590fff23,Meds case,Container,3 High
5c07b36c0db834002a1259e9,"Meprolight ""Tru Dot Night Sight"" Frontsight for P226",Attachments,1 Low
5c07b3850db834002330045b,Meprolight Tru Dot Night Sight rear sight for P226,Attachments,1 Low
5a789261c5856700186c65d3,Mesa Tactical magazine clamp for M870,Attachments,1 Low
5d40419286f774318526545f,Metal cutting scissors,Barter Items,2 Medium
5d1b36a186f7742523398433,Metal fuel tank,Barter Items,2 Medium
599851db86f77467372f0a18,Metal Izhmash stock for PP-19-01,Attachments,1 Low
5de653abf76fdc1ce94a5a2a,"Metal magazine for VPO-215 and compatibles, .366 TKM 4-round capacity",Attachments,1 Low
5926dad986f7741f82604363,MFI HK Universal Low Profile Scope Mount,Attachments,1 Low
5947c73886f7747701588af5,MFT BUS Stock,Attachments,1 Low
5ab8e4ed86f7742d8e50c7fa,MF-UNTAR armor vest,Armor Vest,1 Low
5a339805c4a2826c6e06d73d,MIAD Pistol grip for AR-15 based systems,Attachments,1 Low
5c5db6302e2216000e5e47f0,Midwest 10.5 inch M-LOK foregrip for MPX,Attachments,1 Low
5c6d11072e2216000e69d2e4,"Midwest 13.5"" M-LOK foregrip for 416A5",Attachments,1 Low
5c5db5f22e2216000e5e47e8,Midwest 4.5 inch M-LOK foregrip for MPX,Attachments,1 Low
5c5db5fc2e2216000f1b2842,Midwest 6.5 inch M-LOK foregrip for MPX,Attachments,1 Low
5c6d10fa2e221600106f3f23,"Midwest 9"" M-LOK foregrip for 416A5",Attachments,1 Low
5913915886f774123603c392,Mil. base CP key,Keys,4 Ultra
5d0375ff86f774186372f685,Military cable,Barter Items,2 Medium
5d0376a486f7747d8050965c,Mil. Circuit,Barter Items,3 High
5c052f6886f7746b1e3db148,Mil. Trans.,Barter Items,3 High
5d03784a86f774203e7e0c4d,Mil. Gyro.,Barter Items,3 High
5d0378d486f77420421a5ff4,Mil. Filter,Barter Items,3 High
5d0377ce86f774186372f689,Iridium,Barter Items,3 High
5b4327aa5acfc400175496e0,Miltec panama hat,Vanity,1 Low
5bd0716d86f774171822ef4b,Misha Mayorov's mask,Vanity,1 Low
56eabcd4d2720b66698b4574,MK12 Low Profile Gas Block,Attachments,1 Low
59e7635f86f7742cbf2c1095,Module-3M bodyarmor,Armor Vest,1 Low
56eabf3bd2720b75698b4569,MOE Carbine stock,Attachments,1 Low
58d2946386f774496974c37e,MOE Carbine stock FDE,Attachments,1 Low
58d2946c86f7744e271174b5,MOE Carbine stock FG,Attachments,1 Low
58d2947686f774485c6a1ee5,MOE Carbine stock OD,Attachments,1 Low
58d2947e86f77447aa070d53,MOE Carbine stock SG,Attachments,1 Low
59e5f5a486f7746c530b3ce2,"Molot 6P2.Sb-11 7.62x39 magazine for AK and compatibles, 40-round capacity",Attachments,1 Low
59e61eb386f77440d64f5daf,Molot 7.62x39 Vepr KM / VPO-136 muzzlebrake & compensator,Attachments,1 Low
59e6318286f77444dd62c4cc,Molot AK bakelite pistol grip,Attachments,1 Low
59e6449086f7746c9f75e822,Molot AKM type dust cover,Attachments,1 Low
59e649f986f77411d949b246,Molot AKM type gas tube,Attachments,1 Low
5cbdc23eae9215001136a407,"Molot magazine for AK and compatibles, 75-round capacity",Attachments,1 Low
5c503d0a2e221602b542b7ef,Molot VPO-101 dust cover,Attachments,1 Low
5de652c31b7e3716273428be,Molot VPO-215 .366 TKM rifle,Weapons SR,1 Low
59e6227d86f77440d64f5dc2,Molot wooden VPO-136 stock,Attachments,1 Low
59e89d0986f77427600d226e,Molot wooden VPO-209 stock,Attachments,1 Low
5b432f3d5acfc4704b4a1dfb,Momex balaclava,Vanity,1 Low
543be5dd4bdc2deb348b4569,Money,Parent Element,-1 Blacklist
59fb016586f7746d0d4b423a,Money case,Container,3 High
5d2dc3e548f035404a1a4798,Monstrum Compact prism scope 2x32,Attachments,2 Medium
544fb3f34bdc2d03748b456a,Morphine,Meds,2 Medium
5bfd297f0db834001a669119,Mosin Inf.,Weapons SR,3 High
5ae08f0a5acfc408fb1398a1,Mosin,Weapons SR,2 Medium
5bfd4c980db834001b73449d,Mosin carabine Rearsight,Attachments,1 Low
5bfd384c0db834001a6691d3,Mosin carbine stock,Attachments,1 Low
5ae099875acfc4001714e593,Mosin frontsight,Attachments,1 Low
5ae099925acfc4001a5fc7b3,Mosin Rearsight,Attachments,1 Low
5bfd37c80db834001d23e842,Mosin rifle sniper carbine stock,Attachments,1 Low
5af04c0b86f774138708f78e,Motor Controller 1,Quest,1 Low
5b4c72b386f7745b453af9c0,Motor Controller 2,Quest,1 Low
5b4c72c686f77462ac37e907,Motor Controller 3,Quest,1 Low
55818b224bdc2dde698b456f,Mount,Parent Element,-1 Blacklist
54491c4f4bdc2db1078b4568,MP-133,Weapons SG,2 Medium
56dee2bdd2720bc8328b4567,MP-153,Weapons SG,2 Medium
5882163e24597758206fee8c,MP-153 5-rd magazine extension,Attachments,1 Low
5882163824597757561aa922,MP-153 6-rd magazine extension,Attachments,1 Low
5882163224597757561aa920,MP-153 7-rd magazine extension,Attachments,1 Low
56deeefcd2720bc8328b4568,MP-153 8-rd magazine extension,Attachments,1 Low
56deee15d2720bee328b4567,MP-153 foreend cap,Attachments,1 Low
576a5ed62459771e9c2096cb,MP-443 9x19 18-round magazine,Attachments,1 Low
5926c32286f774616e42de99,MP5 Cocking Handle,Attachments,1 Low
5d2f2d5748f03572ec0c0139,MP5 Kurz Cocking Handle,Attachments,1 Low
5a9548c9159bd400133e97b3,MP5 TL-99 Aluminum handguard,Attachments,1 Low
5926c36d86f77467a92a8629,MP5 Wide Tropical Polymer handguard,Attachments,1 Low
5d2f259b48f0355a844acd74,MP5k Polymer handguard,Attachments,1 Low
5926d33d86f77410de68ebc0,MP5SD 9x19 silencer,Attachments,2 Medium
5926f34786f77469195bfe92,MP5SD Polymer handguard,Attachments,1 Low
5ba26b01d4351e0085325a51,MP7 Flip Up Frontsight,Attachments,1 Low
5ba26b17d4351e00367f9bdd,MP7 Flip Up Rearsight,Attachments,1 Low
5bead2e00db834001c062938,Shovel,Weapons M,1 Low
5c5db6652e221600113fba51,MPX with TTI Base pad +11 41-round 9x19 magazine,Attachments,1 Low
58aeac1b86f77457c419f475,MPX-SD 9x19 Integrated silencer,Attachments,1 Low
5c093db286f7740a1b2617e3,Food case,Container,3 High
590c5f0d86f77413997acfab,MRE,Food,1 Low
5991b51486f77447b112d44f,MS2000 Marker,Special,2 Medium
5d5e7d28a4b936645d161203,MSA ACH TC-2001 MICH Series Helmet,Helmet,2 Medium
5d5e9c74a4b9364855191c40,MSA ACH TC-2002 MICH Series Helmet,Helmet,2 Medium
5e4bfc1586f774264f7582d3,TC 800,Helmet,2 Medium
5aa2ba71e5b5b000137b758f,Sordin HS,Headset,1 Low
5a7893c1c585673f2b5c374d,MTU-028SG rail for M870,Attachments,1 Low
5a16b7e1fcdbcb00165aa6c9,Multi-hit ballistic face shield-visor for Ops-Core FAST helmet,Attachments,2 Medium
5a7c147ce899ef00150bd8b8,Muzzle brake Vendetta precision VP-09 5.56x45,Attachments,2 Medium
5448fe394bdc2d0d028b456c,Muzzle device,Parent Element,-1 Blacklist
5cdd7685d7f00c000f260ed2,Muzzlebrake Keeno Arms SHREWD 7.62x51 for AR-10,Attachments,2 Medium
5bbdb8bdd4351e4502011460,Muzzlebrake Odin Works Atlas-7 7.62x51 for AR-10,Attachments,2 Medium
5cdd7693d7f00c0010373aa5,Muzzlebrake Precision Armament M-11 7.62x51 for AR-10,Attachments,3 High
5c0e774286f77468413cc5b2,Blackjack BP,Backpack,4 Ultra
56e294cdd2720b603a8b4575,Mystery Ranch Terraplane Backpack,Backpack,4 Ultra
59db3a1d86f77429e05b4e92,Naroh Arms GRAL-S Pistol grip for AR-15-compatible weapons,Attachments,2 Medium
5addbb6e5acfc408fb1393fd,National Match 7.62x51 muzzlebrake & compensator for M1A,Attachments,1 Low
5dfe6104585a0c3e995c7b82,ADO P4 Scope,Attachments,3 High
5649a2464bdc2d91118b45a8,NcStar MPR45 Backup mount,Attachments,1 Low
5cc9c20cd7f00c001336c65d,NcSTAR Tactical blue laser LAM-Module,Attachments,1 Low
5b4326435acfc433000ed01d,Neoprene mask,Vanity,1 Low
